,N,t,CD_mse,DS_mse,GPA_CD_mse,GPA_DS_mse,CD_time,DS_time,GPA_CD_time,GPA_DS_time
45,1000,45,0.019761276,0.0074346927,0.019858217,0.0075810305,1.7837619042396549,1.7850436925888065,0.0004332399368286132,0.00038786649703979507
46,1000,46,0.01870895,0.006295662,0.018934246,0.0065633114,1.7879417133331306,1.7891587686538695,0.00042404890060424814,0.0003795337677001954
47,1000,47,0.019058134,0.0062289448,0.019105675,0.0063275783,1.7594990086555484,1.7606757092475893,0.00043090581893920907,0.00037170410156249994
48,1000,48,0.018400189,0.006354834,0.018498067,0.0064980127,1.7560714626312257,1.7572836518287656,0.00043380498886108393,0.00038827657699584954
49,1000,49,0.018029267,0.0061241067,0.017900888,0.0060264887,1.7939874839782715,1.7952040815353396,0.00043484449386596655,0.000391993522644043
50,1000,50,0.017842636,0.00623912,0.018174473,0.006634035,1.7847889280319211,1.7860029673576352,0.0004035496711730957,0.0003622269630432128
51,1000,51,0.017819775,0.004994975,0.017752253,0.0049774903,1.7864494562149047,1.787725505828857,0.00043690443038940413,0.00039226770401000987
52,1000,52,0.01924465,0.006505438,0.019045245,0.0063370015,1.8093786668777465,1.8105990624427803,0.00041986465454101556,0.0003801465034484865
53,1000,53,0.018009892,0.0054135667,0.017857699,0.005291706,1.7413554692268374,1.7425912928581242,0.0004183697700500488,0.0003730487823486326
54,1000,54,0.018527636,0.006349358,0.018628389,0.0065007587,1.768506829738617,1.769717295169831,0.00041131019592285153,0.0003677678108215332
55,1000,55,0.01828152,0.005140072,0.018317731,0.005210209,1.8028858661651603,1.804104106426239,0.00042507886886596687,0.0003831911087036133
56,1000,56,0.018233461,0.0049915975,0.018266497,0.005067675,1.796752417087555,1.7979326701164233,0.0004167103767395019,0.00037264347076416005
57,1000,57,0.018828552,0.0060195364,0.018720385,0.0059543173,1.8061590886116023,1.8073783826828014,0.0004105591773986814,0.00036847591400146484
58,1000,58,0.018284349,0.005960215,0.01825725,0.0059922724,1.80567679643631,1.8068999338150027,0.00041046619415283217,0.000369873046875
59,1000,59,0.017326038,0.0050305654,0.017398888,0.0051479507,1.8032093048095699,1.8044132828712462,0.0004182243347167969,0.00037446022033691393
60,1000,60,0.01828542,0.0062179225,0.018219827,0.0061857644,1.7586292839050288,1.7598586297035208,0.00043368339538574213,0.0003771257400512696
61,1000,61,0.017606566,0.006290432,0.017649217,0.0064124726,1.781004858016967,1.7822412204742435,0.0004053115844726562,0.0003639245033264157
62,1000,62,0.017680602,0.0056598326,0.017724162,0.005735578,1.797516160011292,1.7987141156196589,0.00040625095367431637,0.0003675985336303711
63,1000,63,0.017413683,0.005389713,0.017388796,0.005427259,1.8083651614189153,1.809647495746613,0.0004442715644836427,0.0003967761993408204
64,1000,64,0.018081006,0.006422859,0.017893115,0.006271489,1.7986117887496944,1.799864249229431,0.00041618108749389663,0.00037372350692749034
65,1000,65,0.017950201,0.005291156,0.017934456,0.00533173,1.793251390457153,1.7944899296760557,0.0004146528244018553,0.0003703904151916504
66,1000,66,0.01829897,0.004685871,0.018312415,0.004761096,1.810462515354156,1.811679956912995,0.0004362201690673826,0.000389559268951416
67,1000,67,0.018077616,0.005200701,0.018157681,0.00534949,1.7978653216362002,1.7991086959838873,0.0004223227500915528,0.0003808975219726563
68,1000,68,0.017564125,0.005434648,0.017608965,0.005527286,1.815781092643738,1.8170189118385307,0.00040301084518432615,0.00036241292953491226
69,1000,69,0.019047925,0.005646347,0.01912198,0.005792093,1.819431014060974,1.8206497573852545,0.0004093241691589356,0.000367412567138672
70,1000,70,0.017476037,0.0062913345,0.017311344,0.006165193,1.8015109610557558,1.8027284717559813,0.00042755365371704084,0.0003837895393371582
71,1000,71,0.017338254,0.004597886,0.017404495,0.0047060517,1.8025339889526366,1.803755571842194,0.0004238390922546386,0.0003783631324768065
72,1000,72,0.017896533,0.005297704,0.017893435,0.0053322855,1.8078445744514462,1.8090475463867182,0.0004158663749694824,0.00037387371063232424
73,1000,73,0.019473221,0.00677582,0.019504877,0.00684921,1.8137413001060487,1.8149812841415405,0.0004405379295349121,0.0003930354118347169
74,1000,74,0.018613044,0.005777644,0.018602593,0.005838728,1.8106990551948539,1.8119400763511662,0.00042839050292968765,0.00038661479949951165
75,1000,75,0.018719781,0.0056994786,0.018819533,0.005857233,1.812886729240417,1.8141020417213436,0.00041917324066162117,0.0003767776489257812
76,1000,76,0.018644575,0.0055567143,0.018638093,0.005583328,1.8031890583038332,1.8044144105911253,0.00042427062988281266,0.00038144826889038093
77,1000,77,0.018392645,0.006032872,0.018583894,0.0062851137,1.8073345804214478,1.808549230098724,0.0004149198532104491,0.0003698110580444338
78,1000,78,0.018970443,0.0054659727,0.018724931,0.0052705407,1.8154189968109142,1.8166612195968626,0.0004387736320495608,0.0003952860832214356
79,1000,79,0.018907392,0.00640944,0.018923849,0.0064710383,1.8298551082611085,1.8310932683944707,0.0004253268241882325,0.00037876129150390633
80,1000,80,0.019242743,0.0056108697,0.01930716,0.0057415715,1.8113776803016652,1.812606060504913,0.00041367292404174803,0.0003705048561096192
81,1000,81,0.01674558,0.0045638965,0.016799686,0.004679143,1.808007597923279,1.8092007255554203,0.00042529344558715824,0.00038088560104370116
82,1000,82,0.017594945,0.0046507064,0.017593147,0.0046936343,1.813762400150299,1.8149262833595274,0.00040344953536987317,0.0003598117828369141
83,1000,83,0.017625716,0.005327189,0.017555634,0.005304407,1.8216644644737243,1.822906248569488,0.00043078899383544925,0.0003841376304626465
84,1000,84,0.018521382,0.0056432653,0.018517392,0.0056911707,1.804503917694092,1.8057763910293574,0.00045002698898315445,0.0004066634178161621
85,1000,85,0.016052542,0.0040179323,0.016004073,0.0040072496,1.8064766931533807,1.807706332206726,0.0003989243507385253,0.00035691261291503885
86,1000,86,0.016109573,0.004238104,0.01609393,0.0042851833,1.8160561919212335,1.8173272347450253,0.0004551362991333006,0.0004106211662292482
87,1000,87,0.017736817,0.004795644,0.017832328,0.004943428,1.8093776273727418,1.8106022429466242,0.00042148590087890623,0.0003772926330566406
88,1000,88,0.01795863,0.00486049,0.017896755,0.0048571215,1.810744478702545,1.811980502605439,0.00042161464691162107,0.0003791308403015135
89,1000,89,0.018061522,0.00529505,0.01821217,0.005506318,1.809315159320831,1.8105855798721315,0.0004414343833923341,0.00039598226547241225
90,1000,90,0.016094172,0.004530997,0.016136546,0.0046259114,1.7565262770652768,1.7577058386802682,0.0004048418998718261,0.00036624193191528307
91,1000,91,0.01743526,0.0052627497,0.017620753,0.0054917303,1.8194915318489076,1.8207504415512086,0.0004405164718627928,0.00039452552795410145
92,1000,92,0.016719887,0.0055768327,0.016874935,0.0057750205,1.8061780071258549,1.807413921356201,0.00043849468231201157,0.00039893627166748063
93,1000,93,0.018965118,0.0066955863,0.019139739,0.0069211,1.7798240733146664,1.7810489869117734,0.000402841567993164,0.00035825967788696297
94,1000,94,0.018097546,0.0050544273,0.018225184,0.00523088,1.8088938808441162,1.8100957131385802,0.00040905952453613276,0.0003683209419250489
95,1000,95,0.019732812,0.0051786127,0.019717654,0.005217314,1.8109447383880615,1.8121648430824275,0.0004196786880493163,0.00037375211715698245
96,1000,96,0.01670702,0.0044826455,0.016800141,0.0046188617,1.7973812818527224,1.7985494303703304,0.0004103827476501467,0.00036787033081054705
97,1000,97,0.017001135,0.0059840595,0.017054247,0.0060845385,1.801507160663605,1.802679915428162,0.00041800022125244147,0.0003745532035827636
98,1000,98,0.017227495,0.004756709,0.01732606,0.004914845,1.7248941230773924,1.7260663580894466,0.00040188074111938485,0.0003600358963012696
99,1000,99,0.019809328,0.0067385803,0.019575913,0.006533498,1.8146599960327154,1.8158786106109617,0.00042807102203369136,0.0003811645507812499
