,N,t,CD_mse,DS_mse,GPA_CD_mse,GPA_DS_mse,CD_time,DS_time,GPA_CD_time,GPA_DS_time
59,500,59,0.027508782,0.00660082,0.027215755,0.006384687,0.9210562753677366,0.9221409440040589,0.0004163026809692383,0.0003797745704650879
60,500,60,0.03205551,0.006769522,0.03177065,0.0065617533,0.9155387687683106,0.916662847995758,0.00042333126068115254,0.00038781166076660165
61,500,61,0.031641986,0.007340061,0.031487558,0.007280181,0.914762098789215,0.9159114503860474,0.00042490005493164064,0.000386965274810791
62,500,62,0.033243693,0.0071519557,0.033085994,0.0071192477,0.919567730426788,0.9206970024108888,0.0004117274284362793,0.00037728071212768535
63,500,63,0.034663055,0.008878003,0.03363348,0.007924889,0.9177554869651796,0.9189003300666808,0.0004232645034790041,0.00038916110992431624
64,500,64,0.03164321,0.008719393,0.031396907,0.008585638,0.9196317696571351,0.9207507395744322,0.0004147839546203613,0.00038000106811523446
65,500,65,0.033695,0.0063628955,0.033484586,0.006296301,0.9225182628631594,0.9236813426017759,0.00042949676513671865,0.0003947091102600096
66,500,66,0.03358805,0.008565071,0.0327344,0.00779463,0.9183866667747501,0.9195193433761598,0.0004118871688842775,0.0003764247894287109
67,500,67,0.03172093,0.0071268645,0.031426404,0.0069213146,0.9167668366432195,0.9178667616844179,0.00042174339294433606,0.00038648366928100596
68,500,68,0.035064753,0.007824417,0.034373615,0.007215438,1.0031631684303282,1.0044243025779724,0.0004484558105468749,0.00039744853973388666
69,500,69,0.032998953,0.009531037,0.03177273,0.008365864,0.928439610004425,0.9295191264152521,0.0004149842262268067,0.00037801027297973644
70,500,70,0.031188149,0.006681673,0.030788194,0.0063828537,0.9189531230926511,0.9201086306571961,0.0004175806045532226,0.00038327932357788095
71,500,71,0.031180207,0.0069661504,0.030935278,0.006890656,0.9286056685447694,0.9297187829017642,0.00042714118957519525,0.0003881692886352539
72,500,72,0.033081498,0.0076387096,0.032450203,0.007089588,1.0094429159164429,1.0106155872344966,0.0004291439056396485,0.0003917717933654785
73,500,73,0.03094521,0.0073256916,0.03087764,0.007353779,1.005524568557739,1.0066802310943603,0.00041680574417114253,0.00037910938262939456
74,500,74,0.03371618,0.007923325,0.03355118,0.007854703,0.9209982991218562,0.9221103143692015,0.0004095053672790527,0.0003754210472106933
75,500,75,0.029427001,0.006484793,0.029435482,0.006609114,0.9176219391822815,0.9187361907958983,0.0004313111305236818,0.00037923574447631833
76,500,76,0.031864524,0.007325207,0.03137498,0.0069408654,0.9234291601181028,0.9245456695556641,0.00041508674621582037,0.00037896156311035173
77,500,77,0.030834455,0.0061199325,0.030960092,0.006355333,0.9233482933044435,0.9244493627548223,0.00040508508682250965,0.00037094831466674813
78,500,78,0.030834958,0.006204506,0.03052065,0.005950695,0.9164303779602049,0.9176360797882075,0.00043431282043457023,0.00038559198379516606
79,500,79,0.032321393,0.0067840023,0.03229047,0.00686244,0.9197979140281678,0.9208890104293821,0.0004061102867126466,0.0003727984428405763
80,500,80,0.032981873,0.0062604607,0.03289467,0.0062830006,0.9260661816596987,0.9271790671348571,0.000419480800628662,0.0003818106651306153
81,500,81,0.031110333,0.0061898064,0.030925164,0.0060999054,0.9207098937034605,0.9218278837203975,0.00040319442749023446,0.00036913394927978505
82,500,82,0.031003436,0.006379284,0.030869583,0.0063830637,0.9203197646141054,0.9214419794082643,0.0004013800621032715,0.00036508083343505865
83,500,83,0.031180514,0.0069030933,0.031241622,0.007067077,0.9145232772827154,0.9156419706344606,0.0004239845275878905,0.0003876876831054688
84,500,84,0.032027435,0.006684854,0.032216683,0.006990541,0.9214137125015254,0.9225716137886051,0.0004250645637512207,0.0003884816169738768
85,500,85,0.031959895,0.00655389,0.031951517,0.0066444925,0.9144261527061464,0.9155782771110536,0.000422368049621582,0.0003851389884948729
86,500,86,0.031304616,0.0065692947,0.030984972,0.00634967,0.929714970588684,0.9308699178695682,0.000405302047729492,0.0003703451156616211
87,500,87,0.031864993,0.0069768648,0.031959206,0.0071792835,0.925316383838654,0.9264901852607722,0.0004421591758728029,0.00040441751480102534
88,500,88,0.033518713,0.007009175,0.033228967,0.0068280445,0.9160083460807802,0.9171056771278385,0.00041106939315795884,0.00037418842315673796
89,500,89,0.030356362,0.006237318,0.030547844,0.006547199,0.9239127874374394,0.9250498557090758,0.000415956974029541,0.0003823804855346679
90,500,90,0.031252448,0.0068678847,0.031150978,0.006849117,0.9271352362632752,0.928256227970123,0.0004126811027526855,0.00037713050842285155
91,500,91,0.030226663,0.006724503,0.029882895,0.006459156,1.0041643190383909,1.005282366275787,0.00042691230773925763,0.00038347959518432624
92,500,92,0.029356487,0.005879119,0.029227419,0.005903898,0.9191429924964903,0.9202125000953679,0.0004048371315002442,0.0003684926033020021
93,500,93,0.032425176,0.008927164,0.031774826,0.008363548,0.9148507761955261,0.9159646892547609,0.00041373252868652315,0.0003778886795043947
94,500,94,0.030849876,0.0066198846,0.030782513,0.0066436785,0.9327833795547483,0.933903110027313,0.0004055762290954592,0.00036925077438354476
95,500,95,0.030740216,0.0060641547,0.030542146,0.005930706,0.9276196813583371,0.928771960735321,0.00041975736618042006,0.0003771018981933592
96,500,96,0.030094923,0.0063404995,0.029730752,0.0060531073,0.9270648026466372,0.9281354355812068,0.00040639162063598627,0.00037052631378173826
