,0,1
0,0.796981409902448,0.7439862542955327
1,0.7925013784230839,0.7393689986282579
2,0.7925157465728047,0.7268093781855249
3,0.7848334253635192,0.7264054514480409
4,0.7954294139329157,0.7350136239782016
5,0.7839506172839505,0.7343537414965986
6,0.774263509849991,0.7411764705882353
7,0.7893471425929351,0.7290741373419883
8,0.7922448203763542,0.7122351332877649
9,0.7867579064176069,0.7247018739352641
10,0.775375595456211,0.7251542152159013
11,0.795586310080419,0.7168857431749242
12,0.7977155490051584,0.7296932928884395
13,0.7893382352941176,0.7270572299356587
14,0.8030108316504498,0.7418588873812755
15,0.7881540697674418,0.7317813765182186
16,0.7983509589532175,0.7396213882431086
17,0.80483339436104,0.733155436957972
18,0.8003593890386344,0.7330480579328505
19,0.7881014873140857,0.731881702957426
20,0.7875702247191011,0.7193713919178961
21,0.792400209168555,0.7299293513166345
22,0.7931155602388479,0.7300355641771743
23,0.773398159402674,0.7200129324280634
24,0.7898627243928196,0.7269193391642371
25,0.79355629486955,0.7314396384764364
26,0.8030518097941802,0.7335494327390599
27,0.7916883116883117,0.731052126638951
28,0.7984698313336811,0.7286575690257061
29,0.7898022892819978,0.7246976448122215
30,0.7914937759336099,0.7317774936061381
31,0.7803778817819379,0.7150571791613723
32,0.7893997893997894,0.7275962471692009
33,0.7753424657534247,0.6951182069389008
34,0.7635937761418771,0.7010752688172043
35,0.7510380335492443,0.6679468242245199
36,0.7572504406345136,0.6749500142816338
37,0.7735049442787632,0.6905829596412556
38,0.7561419472247498,0.685078318219291
39,0.7608043217286916,0.678896625602571
40,0.7781828788099753,0.6975163398692811
41,0.7665435955694404,0.6878185524974516
42,0.7698664095854566,0.6920029710324338
43,0.7690663817283291,0.6827128290253734
44,0.7743555849306014,0.6849859681945744
45,0.7708779443254818,0.6645131518227965
46,0.7655786350148368,0.6766809728183119
47,0.7743519781718964,0.6903429822427634
48,0.7787610619469025,0.6810157194679565
49,0.7916267615268847,0.7095903850870738
50,0.7901000811468758,0.7166339548577036
51,0.8089033659066233,0.7261208576998051
52,0.7967370954800749,0.7258771929824561
53,0.7969823521487269,0.7162227602905569
54,0.7990824450141681,0.7298496425930491
55,0.8157099697885196,0.7360594795539034
56,0.7941613731585349,0.7227552275522755
57,0.7977995438078627,0.7186366932559826
58,0.8049560351718624,0.7304158607350096
59,0.7911425576519916,0.7231137724550898
60,0.8090632039220882,0.7379743775682862
61,0.8147568765480381,0.7385960765776413
62,0.8153926157046283,0.7417218543046358
63,0.8164493480441325,0.7394957983193278
64,0.8219692230701864,0.7327682355565469
65,0.8256236680456311,0.7342251950947604
66,0.8199630314232902,0.7110493695234025
67,0.8322052012825081,0.7423728813559322
68,0.8241952599929253,0.7429846938775511
69,0.8107500281119981,0.7411595394736842
70,0.822876557191393,0.7418827853788034
71,0.8236629953446122,0.7481435643564357
72,0.817039261483706,0.7463930095509043
73,0.8161385812959105,0.7619242579324462
74,0.8175601147143172,0.7589596559492116
75,0.8223610801160456,0.773185060847671
76,0.8144329896907216,0.772862611654615
77,0.8100821917808219,0.7579983593109105
78,0.8030905077262694,0.750257785110332
79,0.8172066791993807,0.7701125468945393
80,0.809135039717564,0.7570189925681255
81,0.8016775190376338,0.7603098178773289
82,0.8033180528268936,0.7582938388625592
83,0.8086016903819409,0.7704383282364934
84,0.808231173380035,0.7712554836014205
85,0.816619534479008,0.7853556485355648
86,0.8150027578599007,0.7757244855102898
87,0.8200044062568848,0.775255155176005
88,0.8083324385267906,0.7724194541350298
89,0.8010781671159029,0.7686737016345955
90,0.7995703544575725,0.7551227429498885
91,0.8007238662976369,0.7601050929668552
92,0.8117400419287212,0.7527216174183515
93,0.8119925046845722,0.7539145563502803
94,0.8034223275950932,0.7446971144658896
95,0.794691168963757,0.7386600873030935
96,0.7997115186482587,0.7403662724151088
97,0.7964096287229702,0.7402351156617368
98,0.800976304281501,0.7462573431874171
99,0.7865300146412885,0.7330786026200873
100,0.7806749975400964,0.7435801312089972
101,0.7915335463258786,0.7452528670802783
102,0.7614165005221685,0.708981612446959
103,0.7620941020543407,0.714793109572012
104,0.7444423687651783,0.710845522654299
105,0.7393409048594304,0.7131824712643678
106,0.7363875328576794,0.708197905381004
107,0.7392088037188124,0.717363284846253
108,0.7555679287305122,0.7321942446043166
109,0.765075034106412,0.7328802927339257
110,0.7497987297611592,0.7103389830508474
111,0.7536954279821244,0.6873040752351097
112,0.7510604674374115,0.6970819823992589
113,0.7409738323948328,0.6703626011387473
114,0.7345329060882426,0.6685611725994616
115,0.743317707048277,0.6870913790481983
116,0.7461279461279462,0.690665419978183
117,0.735367683841921,0.6894934333958724
118,0.7342529499750706,0.6994933502216593
119,0.7249055018899622,0.680170239596469
120,0.7284846439419508,0.6872015281757402
121,0.7327263859535036,0.691151663855237
122,0.7507452798940046,0.7020288059470342
123,0.7400190114068441,0.6793193717277487
124,0.7186180422264875,0.6694321270204548
125,0.7222006974041069,0.6735077323312617
126,0.7237003058103977,0.6802242023569991
127,0.7333232031606138,0.6949884792626728
128,0.721785366584288,0.685685828116107
129,0.7328895205325754,0.7049935242480933
130,0.7241249529544599,0.6987216734456712
131,0.740597591794262,0.7029772823479611
132,0.7326643024220931,0.7115638282280522
133,0.7402234636871509,0.70135116311464
134,0.7386204352637402,0.7066629023150762
135,0.7367871785314946,0.6968415115623238
136,0.71756618399883,0.6992588369441277
